date,product_id,product_name,brand,category,price,competitor_price,cost,search_trend,review_velocity,social_buzz,quantity
2024-12-26,6,Apple MacBook Air M2,Apple,Laptop,1256,1231,955,73.89751170750418,19.87988436317265,19.505396776442016,5
2024-12-27,6,Apple MacBook Air M2,Apple,Laptop,1308,1303,955,94.3003038892137,21.005238321408473,69.3657834905365,5
2024-12-28,6,Apple MacBook Air M2,Apple,Laptop,1285,1221,955,80.3301587693486,19.164319579185822,52.193529185335414,5
2024-12-29,6,Apple MacBook Air M2,Apple,Laptop,1340,1229,955,71.57296006339253,28.18722407941357,74.04646346010743,5
2024-12-30,6,Apple MacBook Air M2,Apple,Laptop,1338,1224,955,100.0,26.36670276025821,49.55045863895735,5
2024-01-01,7,Sony WH-1000XM5,Sony,Headphones,350,397,272,85.52637050838784,24.26007517454247,73.45942005289557,5
2024-01-02,7,Sony WH-1000XM5,Sony,Headphones,330,420,272,96.14795707011842,11.432093373755038,32.80941015951265,5
2024-01-03,7,Sony WH-1000XM5,Sony,Headphones,339,337,272,100.0,24.286610959530886,44.68685357501827,5
2024-01-04,7,Sony WH-1000XM5,Sony,Headphones,326,410,272,84.41832402579406,21.48623505465289,52.633076943769,5
2024-01-05,7,Sony WH-1000XM5,Sony,Headphones,394,308,272,100.0,20.767220251385762,71.85890353774604,5
2024-01-06,7,Sony WH-1000XM5,Sony,Headphones,333,304,272,64.31546506504853,23.366364910787354,58.59848559690815,5
2024-01-07,7,Sony WH-1000XM5,Sony,Headphones,370,420,272,98.65508627185591,24.124594906679963,51.82481117420323,5
2024-01-08,7,Sony WH-1000XM5,Sony,Headphones,300,295,272,79.5391577980843,22.33644289085838,68.86283125082298,5
2024-01-09,7,Sony WH-1000XM5,Sony,Headphones,358,386,272,84.57680914315132,7.672530033434932,23.991314045345383,5
2024-01-10,7,Sony WH-1000XM5,Sony,Headphones,337,422,272,70.16368527103617,22.69883215162077,28.212118305315787,5
2024-01-11,7,Sony WH-1000XM5,Sony,Headphones,330,395,272,79.79870110738331,21.40460130588292,57.339063837381254,5
2024-01-12,7,Sony WH-1000XM5,Sony,Headphones,322,369,272,80.75210649394532,20.18707655356732,42.694991661638426,5
2024-01-13,7,Sony WH-1000XM5,Sony,Headphones,376,365,272,81.9366878112039,23.793780963280195,50.02483783432927,5
2024-01-14,7,Sony WH-1000XM5,Sony,Headphones,387,284,272,81.71859862387103,16.54219298653113,54.07373300230388,5
2024-01-15,7,Sony WH-1000XM5,Sony,Headphones,331,382,272,80.41550618745191,17.124709019063147,39.03108540009433,5
2024-01-16,7,Sony WH-1000XM5,Sony,Headphones,351,278,272,85.00691252880023,14.601958524475663,32.461830008034646,5
2024-01-17,7,Sony WH-1000XM5,Sony,Headphones,325,347,272,74.6359048875978,33.29997969049418,29.894782881186522,5
2024-01-18,7,Sony WH-1000XM5,Sony,Headphones,360,390,272,100.0,18.04475137010454,62.066164563853654,5
2024-01-19,7,Sony WH-1000XM5,Sony,Headphones,399,371,272,95.33820070251902,26.503316833828016,67.08941336710022,5
2024-01-20,7,Sony WH-1000XM5,Sony,Headphones,312,293,272,68.43665422544625,23.946237430372843,56.189930588337496,5
2024-01-21,7,Sony WH-1000XM5,Sony,Headphones,313,299,272,100.0,16.98809919160839,48.71117709728282,5
2024-01-22,7,Sony WH-1000XM5,Sony,Headphones,373,412,272,70.92778000311196,18.991128118504207,28.14240952368565,5
2024-01-23,7,Sony WH-1000XM5,Sony,Headphones,350,286,272,98.33217978038842,19.654609391912253,39.76516148130248,5
2024-01-24,7,Sony WH-1000XM5,Sony,Headphones,372,367,272,72.93624833798481,15.133480541536112,68.17931078997225,5
2024-01-25,7,Sony WH-1000XM5,Sony,Headphones,398,319,272,100.0,27.461274265877076,36.077441713714315,5
2024-01-26,7,Sony WH-1000XM5,Sony,Headphones,355,313,272,88.84019791509351,23.617458369696987,46.839382283912606,5
2024-01-27,7,Sony WH-1000XM5,Sony,Headphones,354,401,272,90.32115455432321,25.438034925994767,61.43095810793897,5
2024-01-28,7,Sony WH-1000XM5,Sony,Headphones,379,283,272,93.54690986039357,19.209877599568596,37.686990988853076,5
2024-01-29,7,Sony WH-1000XM5,Sony,Headphones,329,363,272,93.81486990159844,19.45689667024214,32.376361982170515,5
2024-01-30,7,Sony WH-1000XM5,Sony,Headphones,315,379,272,97.11125760108645,17.104379789322255,46.71616589881982,5
2024-01-31,7,Sony WH-1000XM5,Sony,Headphones,366,315,272,67.30794590313698,22.140536967258175,37.471424523124256,5
2024-02-01,7,Sony WH-1000XM5,Sony,Headphones,305,353,272,39.730312344103666,22.096690566143415,58.357573752747754,5
2024-02-02,7,Sony WH-1000XM5,Sony,Headphones,304,368,272,57.74012650488711,24.61589152811459,62.74832969331337,5
2024-02-03,7,Sony WH-1000XM5,Sony,Headphones,368,323,272,56.74209755851407,21.56905466318769,51.13516307574263,5
2024-02-04,7,Sony WH-1000XM5,Sony,Headphones,310,407,272,64.33468898923958,32.736696048993366,49.935772180780276,5
2024-02-05,7,Sony WH-1000XM5,Sony,Headphones,332,372,272,47.66378481312898,24.091983171608156,36.23918798329414,5
2024-02-06,7,Sony WH-1000XM5,Sony,Headphones,375,332,272,68.369074694647,18.90542324409884,72.37728100070427,5
2024-02-07,7,Sony WH-1000XM5,Sony,Headphones,368,274,272,49.172374859468576,18.786474921439776,57.152303482683344,5
2024-02-08,7,Sony WH-1000XM5,Sony,Headphones,348,311,272,61.97715374657919,20.64461656274989,79.5401050522939,5
2024-02-09,7,Sony WH-1000XM5,Sony,Headphones,374,301,272,37.22269218607987,21.86709452397263,45.7315278444858,5
2024-02-10,7,Sony WH-1000XM5,Sony,Headphones,326,351,272,54.51310192360578,22.967893293373134,65.84966297528597,5
2024-02-11,7,Sony WH-1000XM5,Sony,Headphones,363,390,272,37.22524651232581,7.355881157089598,65.19720581039516,5
2024-02-12,7,Sony WH-1000XM5,Sony,Headphones,320,327,272,70.35130863583862,17.80017322932209,44.22039767329498,5
2024-02-13,7,Sony WH-1000XM5,Sony,Headphones,385,364,272,51.860282041094884,16.950486465253988,28.315846988351563,5
2024-02-14,7,Sony WH-1000XM5,Sony,Headphones,354,291,272,63.66327483541077,22.603388835400366,71.0014971774172,5
2024-02-15,7,Sony WH-1000XM5,Sony,Headphones,342,403,272,74.60601467749461,27.38095139269823,53.076651031652,5
2024-02-16,7,Sony WH-1000XM5,Sony,Headphones,325,309,272,52.423110144034716,28.074285849340978,63.09856351036422,5
2024-02-17,7,Sony WH-1000XM5,Sony,Headphones,310,304,272,66.39751454108455,13.416047205408638,27.886357852542417,5
2024-02-18,7,Sony WH-1000XM5,Sony,Headphones,336,280,272,80.36042832840113,17.915501819403055,34.3849217257432,5
2024-02-19,7,Sony WH-1000XM5,Sony,Headphones,377,341,272,66.77156804752765,15.881643234401492,54.52530534862343,5
2024-02-20,7,Sony WH-1000XM5,Sony,Headphones,304,284,272,63.86769903030794,15.687891401322767,31.326926728317677,5
2024-02-21,7,Sony WH-1000XM5,Sony,Headphones,346,300,272,73.30803915639862,18.303320777919698,62.399776961486474,5
2024-02-22,7,Sony WH-1000XM5,Sony,Headphones,383,396,272,62.89811195566619,21.390397977867636,66.63811973880097,5
2024-02-23,7,Sony WH-1000XM5,Sony,Headphones,374,415,272,79.8327265592076,15.998044478516551,36.764160453820686,5
2024-02-24,7,Sony WH-1000XM5,Sony,Headphones,308,313,272,62.27313795492318,14.548039005962806,74.20038393619225,5
2024-02-25,7,Sony WH-1000XM5,Sony,Headphones,342,288,272,55.614482168466374,20.6281115532752,48.86107371653123,5
2024-02-26,7,Sony WH-1000XM5,Sony,Headphones,384,284,272,55.92203111796999,12.758220358896349,29.261923411497477,5
2024-02-27,7,Sony WH-1000XM5,Sony,Headphones,371,367,272,39.59770500914605,19.516685891176046,55.44681197502551,5
2024-02-28,7,Sony WH-1000XM5,Sony,Headphones,340,300,272,60.85477250348298,19.054710395738127,24.701446353778465,5
2024-02-29,7,Sony WH-1000XM5,Sony,Headphones,333,341,272,51.36401607268182,17.53450269511853,45.39752383417108,5
2024-03-01,7,Sony WH-1000XM5,Sony,Headphones,375,288,272,66.33625277923142,27.316432154219573,52.9052877010226,5
2024-03-02,7,Sony WH-1000XM5,Sony,Headphones,386,270,272,62.4540974177134,25.27682773375353,49.666996648470075,5
2024-03-03,7,Sony WH-1000XM5,Sony,Headphones,313,424,272,42.85534935414216,20.894035369928147,59.23461075269353,5
2024-03-04,7,Sony WH-1000XM5,Sony,Headphones,375,277,272,82.81610969383692,12.948152113791512,25.5649866821134,5
2024-03-05,7,Sony WH-1000XM5,Sony,Headphones,323,356,272,64.7194933046748,15.048663574317665,33.28815131519487,5
2024-03-06,7,Sony WH-1000XM5,Sony,Headphones,340,384,272,51.640602238334914,11.949151010032828,44.49284643429153,5
2024-03-07,7,Sony WH-1000XM5,Sony,Headphones,354,304,272,64.5060783541572,17.375018365758777,25.675978656432648,5
2024-03-08,7,Sony WH-1000XM5,Sony,Headphones,310,281,272,66.20459802462337,19.085987241336685,45.990483884149334,5
2024-03-09,7,Sony WH-1000XM5,Sony,Headphones,320,426,272,70.6660468896996,25.268813250449085,36.91776140691137,5
2024-03-10,7,Sony WH-1000XM5,Sony,Headphones,346,382,272,66.96997763962453,23.446688283672344,62.77804450362246,5
2024-03-11,7,Sony WH-1000XM5,Sony,Headphones,318,301,272,69.26353772343013,11.167594779237692,20.005991285797208,5
2024-03-12,7,Sony WH-1000XM5,Sony,Headphones,367,359,272,65.01249086807202,22.682438635606648,50.8427587758848,5
2024-03-13,7,Sony WH-1000XM5,Sony,Headphones,381,342,272,75.32829097662538,27.510971085740966,38.03399189300117,5
2024-03-14,7,Sony WH-1000XM5,Sony,Headphones,384,428,272,60.74220948128805,22.099523768054645,80.91464744238665,5
2024-03-15,7,Sony WH-1000XM5,Sony,Headphones,345,330,272,67.11046102545303,14.144794801690919,82.1145544449553,5
2024-03-16,7,Sony WH-1000XM5,Sony,Headphones,359,322,272,66.61046569184775,16.826306358148226,31.996400889781967,5
2024-03-17,7,Sony WH-1000XM5,Sony,Headphones,312,429,272,60.762735553070705,17.35332586537112,44.994760296390304,5
2024-03-18,7,Sony WH-1000XM5,Sony,Headphones,319,310,272,60.349968060086894,19.331763991988808,19.630481688053205,5
2024-03-19,7,Sony WH-1000XM5,Sony,Headphones,304,355,272,62.59708175599786,10.713405247401143,51.591866108197706,5
2024-03-20,7,Sony WH-1000XM5,Sony,Headphones,330,335,272,64.24009891929984,27.17347285377252,56.39251369824978,5
2024-03-21,7,Sony WH-1000XM5,Sony,Headphones,335,336,272,50.53938183739599,19.139031023436814,50.46019508773146,5
2024-03-22,7,Sony WH-1000XM5,Sony,Headphones,333,378,272,61.290550439787665,21.53262021660597,51.25054008946169,5
2024-03-23,7,Sony WH-1000XM5,Sony,Headphones,340,300,272,73.3945341589553,21.59468081035503,62.04824405305907,5
2024-03-24,7,Sony WH-1000XM5,Sony,Headphones,357,330,272,55.91755108267994,17.403165597518854,38.92823461703523,5
2024-03-25,7,Sony WH-1000XM5,Sony,Headphones,342,273,272,62.6846335111596,24.99044095748894,61.468685595484104,5
2024-03-26,7,Sony WH-1000XM5,Sony,Headphones,313,344,272,62.75431622503379,13.991338401299478,52.06784693404681,5
2024-03-27,7,Sony WH-1000XM5,Sony,Headphones,314,301,272,54.519165572773,13.085746093840255,29.474653144555194,5
2024-03-28,7,Sony WH-1000XM5,Sony,Headphones,354,399,272,74.23665580242391,25.937527602563275,62.84855170646071,5
2024-03-29,7,Sony WH-1000XM5,Sony,Headphones,367,330,272,63.17850918214468,18.52301015173485,60.31976016073441,5
2024-03-30,7,Sony WH-1000XM5,Sony,Headphones,316,334,272,60.73045817486232,19.899491792529684,30.95713407372881,5
2024-03-31,7,Sony WH-1000XM5,Sony,Headphones,343,366,272,64.38455878592934,12.325168685289928,66.29202165118986,5
2024-04-01,7,Sony WH-1000XM5,Sony,Headphones,360,286,272,59.46736746786087,18.504857725565703,37.63385728316765,5
2024-04-02,7,Sony WH-1000XM5,Sony,Headphones,341,400,272,70.80292758121442,26.22365583715212,41.793892152176035,5
2024-04-03,7,Sony WH-1000XM5,Sony,Headphones,359,407,272,45.81697091826143,19.58237161907152,52.78895442585749,5
2024-04-04,7,Sony WH-1000XM5,Sony,Headphones,327,412,272,48.88834701100014,18.278270475331457,41.72708899847555,5
2024-04-05,7,Sony WH-1000XM5,Sony,Headphones,340,336,272,72.36613869808366,21.70281097236582,55.05935202666732,5
2024-04-06,7,Sony WH-1000XM5,Sony,Headphones,346,353,272,66.51384160505924,29.414328748201843,63.76565786840379,5
2024-04-07,7,Sony WH-1000XM5,Sony,Headphones,326,292,272,62.728355608440715,19.389652337578685,62.92780790156331,5
2024-04-08,7,Sony WH-1000XM5,Sony,Headphones,316,288,272,70.69744328197743,14.879306281079025,48.130142903927016,5
2024-04-09,7,Sony WH-1000XM5,Sony,Headphones,350,287,272,66.99912684976799,23.62164457015365,47.733043272161154,5
2024-04-10,7,Sony WH-1000XM5,Sony,Headphones,302,413,272,64.31210639916645,25.936806096692955,77.53360958574243,5
2024-04-11,7,Sony WH-1000XM5,Sony,Headphones,365,413,272,64.02519443244233,23.248029567501582,49.424550396410716,5
2024-04-12,7,Sony WH-1000XM5,Sony,Headphones,346,372,272,63.37656797693964,22.082768808145236,33.88227872594967,5
2024-04-13,7,Sony WH-1000XM5,Sony,Headphones,334,284,272,79.30642002462477,25.130879834301858,56.790187642400944,5
2024-04-14,7,Sony WH-1000XM5,Sony,Headphones,355,403,272,75.19016825685055,26.492845244892145,32.36672156608678,5
2024-04-15,7,Sony WH-1000XM5,Sony,Headphones,365,381,272,44.81476204770601,19.92244815093314,43.69605417963384,5
2024-04-16,7,Sony WH-1000XM5,Sony,Headphones,303,360,272,49.162731493107486,23.083878399078795,65.82018467452694,5
2024-04-17,7,Sony WH-1000XM5,Sony,Headphones,346,284,272,63.96672526540769,18.1702587638748,77.48103304989557,5
2024-04-18,7,Sony WH-1000XM5,Sony,Headphones,329,393,272,75.22696973515838,19.067700284919038,52.23546689516025,5
2024-04-19,7,Sony WH-1000XM5,Sony,Headphones,348,289,272,64.43874800893235,14.720386093982437,55.09990323297777,5
2024-04-20,7,Sony WH-1000XM5,Sony,Headphones,393,410,272,68.5270301312783,16.156358137448382,70.58755003269626,5
2024-04-21,7,Sony WH-1000XM5,Sony,Headphones,343,309,272,57.63182156963141,23.56649088310316,60.98522119475787,5
2024-04-22,7,Sony WH-1000XM5,Sony,Headphones,371,356,272,55.78517040309413,19.555604181408885,46.08033402862866,5
2024-04-23,7,Sony WH-1000XM5,Sony,Headphones,304,294,272,87.66497489123994,26.354705967886638,35.11722908541339,5
2024-04-24,7,Sony WH-1000XM5,Sony,Headphones,318,368,272,53.229872813625654,23.65018006743378,56.048937540060194,5
2024-04-25,7,Sony WH-1000XM5,Sony,Headphones,308,347,272,69.13113468787938,15.116363620094395,33.67047791225558,5
2024-04-26,7,Sony WH-1000XM5,Sony,Headphones,306,353,272,56.73351840858265,19.688915489322,70.06869638864585,5
2024-04-27,7,Sony WH-1000XM5,Sony,Headphones,345,412,272,72.58516867509617,12.649368785740064,42.59729556435561,5
2024-04-28,7,Sony WH-1000XM5,Sony,Headphones,306,345,272,58.81147517979229,22.505810350342262,17.348304485422275,5
2024-04-29,7,Sony WH-1000XM5,Sony,Headphones,320,282,272,46.92853733270267,27.06905911113966,29.83087170389797,5
2024-04-30,7,Sony WH-1000XM5,Sony,Headphones,325,401,272,53.91839275853002,23.790262000156545,76.8322746055538,5
2024-05-01,7,Sony WH-1000XM5,Sony,Headphones,394,331,272,60.60867413527575,24.388936874818743,44.073283960771356,5
2024-05-02,7,Sony WH-1000XM5,Sony,Headphones,396,416,272,55.04101843704025,20.206507089324322,53.05948401366867,5
2024-05-03,7,Sony WH-1000XM5,Sony,Headphones,360,321,272,51.580234709378985,17.77916289318143,39.52366341964073,5
2024-05-04,7,Sony WH-1000XM5,Sony,Headphones,395,300,272,69.3705646759461,22.17657020090026,39.78732565461085,5
2024-05-05,7,Sony WH-1000XM5,Sony,Headphones,306,393,272,77.39879554663449,15.978148675950461,59.13783997002314,5
2024-05-06,7,Sony WH-1000XM5,Sony,Headphones,352,333,272,57.265246719718526,20.97351216269978,35.60641718974298,5
2024-05-07,7,Sony WH-1000XM5,Sony,Headphones,366,321,272,44.57807105812777,24.427636861529773,56.9490435372128,5
2024-05-08,7,Sony WH-1000XM5,Sony,Headphones,351,270,272,65.1197517035673,13.217123939303532,46.47093237847809,5
2024-05-09,7,Sony WH-1000XM5,Sony,Headphones,352,369,272,66.80562842937495,22.719016116324624,67.8738259447268,5
2024-05-10,7,Sony WH-1000XM5,Sony,Headphones,343,312,272,61.08611358041821,14.117260130293783,61.6951252155795,5
2024-05-11,7,Sony WH-1000XM5,Sony,Headphones,384,386,272,67.57628572597544,22.089673303117543,56.049481145776795,5
2024-05-12,7,Sony WH-1000XM5,Sony,Headphones,374,375,272,60.218872913113735,26.14337907718484,26.29336504451039,5
2024-05-13,7,Sony WH-1000XM5,Sony,Headphones,330,378,272,52.55753938860228,13.9335402197304,55.81291937363218,5
2024-05-14,7,Sony WH-1000XM5,Sony,Headphones,336,395,272,76.60854911604129,17.81346886906104,51.48497086437195,5
2024-05-15,7,Sony WH-1000XM5,Sony,Headphones,360,412,272,66.25958938248235,23.333697174154565,43.35300409096252,5
2024-05-16,7,Sony WH-1000XM5,Sony,Headphones,399,286,272,65.54882305095686,23.233016987518823,69.7861344208883,5
2024-05-17,7,Sony WH-1000XM5,Sony,Headphones,348,373,272,58.06482290811624,23.39542512395324,48.156463184278984,5
2024-05-18,7,Sony WH-1000XM5,Sony,Headphones,322,335,272,62.563609837384654,22.918646807609097,48.08004537179907,5
2024-05-19,7,Sony WH-1000XM5,Sony,Headphones,312,331,272,48.96305229845713,23.93239259480399,55.57188580926524,5
2024-05-20,7,Sony WH-1000XM5,Sony,Headphones,313,424,272,71.8088057484788,18.9834386916747,49.65134022447292,5
2024-05-21,7,Sony WH-1000XM5,Sony,Headphones,327,272,272,67.04941066490575,11.49582186456302,38.55231647765368,5
2024-05-22,7,Sony WH-1000XM5,Sony,Headphones,360,295,272,68.31857703613595,23.608836279305777,69.83631773155761,5
2024-05-23,7,Sony WH-1000XM5,Sony,Headphones,338,369,272,59.27628062627649,23.3809964859019,58.5155291085288,5
2024-05-24,7,Sony WH-1000XM5,Sony,Headphones,323,358,272,79.12829576115017,15.871618059154079,49.46201829698241,5
2024-05-25,7,Sony WH-1000XM5,Sony,Headphones,319,374,272,53.078048769930916,28.456279271579014,55.473558920192,5
2024-05-26,7,Sony WH-1000XM5,Sony,Headphones,300,410,272,61.170410355812635,21.219134633083822,31.34961893585969,5
2024-05-27,7,Sony WH-1000XM5,Sony,Headphones,310,270,272,63.320796059592475,17.71337644761151,42.31116993508996,5
2024-05-28,7,Sony WH-1000XM5,Sony,Headphones,388,314,272,68.48805457731449,19.677889002114057,29.60047679491589,5
2024-05-29,7,Sony WH-1000XM5,Sony,Headphones,386,404,272,67.10424534091449,14.720776812830795,35.28543622210887,5
2024-05-30,7,Sony WH-1000XM5,Sony,Headphones,374,394,272,57.7445630760805,22.376340610573394,59.856402840923295,5
2024-05-31,7,Sony WH-1000XM5,Sony,Headphones,316,330,272,64.61184525944144,20.614715156936175,49.21110663507735,5
2024-06-01,7,Sony WH-1000XM5,Sony,Headphones,369,316,272,33.56174562036505,21.8722940359956,44.587847762325474,5
2024-06-02,7,Sony WH-1000XM5,Sony,Headphones,322,427,272,50.346179792955056,25.650823461330585,55.86927435681311,5
2024-06-03,7,Sony WH-1000XM5,Sony,Headphones,307,365,272,59.61311871311029,32.29731324041819,61.734162187931965,5
2024-06-04,7,Sony WH-1000XM5,Sony,Headphones,371,379,272,48.79187003117239,19.92859469593571,55.11637890034924,5
2024-06-05,7,Sony WH-1000XM5,Sony,Headphones,322,391,272,58.67574415056663,20.423988645130716,12.193422940714026,5
2024-06-06,7,Sony WH-1000XM5,Sony,Headphones,395,380,272,49.96281002989353,16.671157720960554,56.8982336557073,5
2024-06-07,7,Sony WH-1000XM5,Sony,Headphones,335,357,272,46.79941434092208,15.237404693618787,70.54905079802403,5
2024-06-08,7,Sony WH-1000XM5,Sony,Headphones,334,388,272,75.08423128624909,16.35588504749089,42.48239700198757,5
2024-06-09,7,Sony WH-1000XM5,Sony,Headphones,320,400,272,45.69300628388163,20.52591829781962,33.14734481924828,5
2024-06-10,7,Sony WH-1000XM5,Sony,Headphones,384,420,272,59.821402201904405,12.914876319530189,47.94455876801712,5
2024-06-11,7,Sony WH-1000XM5,Sony,Headphones,323,285,272,56.95963607460765,23.875070528907493,57.19348585945644,5
2024-06-12,7,Sony WH-1000XM5,Sony,Headphones,378,407,272,49.282819206517765,24.088986242678605,41.55946751350245,5
2024-06-13,7,Sony WH-1000XM5,Sony,Headphones,398,293,272,44.73464153355253,11.467257037207073,66.02752980166441,5
2024-06-14,7,Sony WH-1000XM5,Sony,Headphones,336,285,272,44.9192412019899,16.290302731217622,61.34131821042509,5
2024-06-15,7,Sony WH-1000XM5,Sony,Headphones,346,291,272,68.49521986994124,15.666336646698435,52.30771490324962,5
2024-06-16,7,Sony WH-1000XM5,Sony,Headphones,377,308,272,49.719613409071364,20.34375028381786,22.661984844700974,5
2024-06-17,7,Sony WH-1000XM5,Sony,Headphones,381,407,272,55.456611508108026,17.45296249843223,40.15447201031036,5
2024-06-18,7,Sony WH-1000XM5,Sony,Headphones,345,376,272,66.50086637110194,18.700258489647393,47.96936582699964,5
2024-06-19,7,Sony WH-1000XM5,Sony,Headphones,386,330,272,61.19333987072112,17.620684684317744,40.18187028382875,5
2024-06-20,7,Sony WH-1000XM5,Sony,Headphones,348,321,272,73.29352424073814,20.799278762192614,61.739750695244524,5
2024-06-21,7,Sony WH-1000XM5,Sony,Headphones,372,361,272,81.99188037889085,24.31678257302354,24.026645150494122,5
2024-06-22,7,Sony WH-1000XM5,Sony,Headphones,334,353,272,69.3711550798426,18.984391318637496,69.7315769278577,5
2024-06-23,7,Sony WH-1000XM5,Sony,Headphones,310,295,272,58.897757872863984,19.87694593014229,54.96173849145581,5
2024-06-24,7,Sony WH-1000XM5,Sony,Headphones,337,336,272,50.8030468123869,23.273736095807333,42.877643236842886,5
2024-06-25,7,Sony WH-1000XM5,Sony,Headphones,352,406,272,67.14105932345817,16.92314328719399,36.68790833316901,5
2024-06-26,7,Sony WH-1000XM5,Sony,Headphones,381,427,272,45.04302547665597,10.012718229186166,41.04385007413168,5
2024-06-27,7,Sony WH-1000XM5,Sony,Headphones,354,384,272,53.17883664062646,21.0979287867067,45.79712048842556,5
2024-06-28,7,Sony WH-1000XM5,Sony,Headphones,390,390,272,57.0451926547339,24.54380740057215,36.99523969118742,5
2024-06-29,7,Sony WH-1000XM5,Sony,Headphones,345,419,272,69.48339279329188,16.092200703877076,42.63105458508017,5
2024-06-30,7,Sony WH-1000XM5,Sony,Headphones,324,285,272,74.02209589503269,22.141271987584314,51.95813438642538,5
2024-07-01,7,Sony WH-1000XM5,Sony,Headphones,391,280,272,61.15025566342807,25.043812535665676,66.5476090819046,5
2024-07-02,7,Sony WH-1000XM5,Sony,Headphones,332,272,272,54.84115102263901,22.672918144493693,31.425695975219405,5
2024-07-03,7,Sony WH-1000XM5,Sony,Headphones,382,334,272,24.590388536534377,27.232882267508927,49.692901970460646,5
2024-07-04,7,Sony WH-1000XM5,Sony,Headphones,382,353,272,53.45603267249276,15.461262066210605,35.01162156790603,5
2024-07-05,7,Sony WH-1000XM5,Sony,Headphones,353,396,272,60.383692970675156,28.303504395616443,52.48628917778552,5
2024-07-06,7,Sony WH-1000XM5,Sony,Headphones,371,354,272,58.394147210412044,15.295341249283892,44.762370471658194,5
2024-07-07,7,Sony WH-1000XM5,Sony,Headphones,394,357,272,56.82764349787391,30.537965683928366,33.892052332463805,5
2024-07-08,7,Sony WH-1000XM5,Sony,Headphones,356,374,272,77.23240516505885,10.577008413370919,62.8523277716556,5
2024-07-09,7,Sony WH-1000XM5,Sony,Headphones,357,329,272,67.47426320064044,12.682048698976322,60.280721587387404,5
2024-07-10,7,Sony WH-1000XM5,Sony,Headphones,372,309,272,44.155788718228926,23.132198752269694,52.7075695083363,5
2024-07-11,7,Sony WH-1000XM5,Sony,Headphones,320,359,272,72.30484356358352,13.308346865897683,72.99175827152158,5
2024-07-12,7,Sony WH-1000XM5,Sony,Headphones,370,307,272,78.28919675206524,16.432832994442364,58.55220986970442,5
2024-07-13,7,Sony WH-1000XM5,Sony,Headphones,337,386,272,69.09964137411296,23.276334444264332,54.22747252349761,5
2024-07-14,7,Sony WH-1000XM5,Sony,Headphones,343,415,272,67.57807922909494,15.051432110402907,36.028470648348105,5
2024-07-15,7,Sony WH-1000XM5,Sony,Headphones,327,406,272,56.896745426713736,24.26428219700882,72.9111381314653,5
2024-07-16,7,Sony WH-1000XM5,Sony,Headphones,347,405,272,56.130464543755565,16.015442381441314,57.15859434659202,5
2024-07-17,7,Sony WH-1000XM5,Sony,Headphones,386,302,272,47.03767297068762,21.843931464787026,62.62309829435989,5
2024-07-18,7,Sony WH-1000XM5,Sony,Headphones,390,423,272,80.36448582962699,26.765744207336656,45.88079032955069,5
2024-07-19,7,Sony WH-1000XM5,Sony,Headphones,340,425,272,57.67808005101669,12.588540883379649,54.24532429172581,5
2024-07-20,7,Sony WH-1000XM5,Sony,Headphones,319,307,272,72.98010840085472,8.386769055535137,51.08500904057563,5
2024-07-21,7,Sony WH-1000XM5,Sony,Headphones,310,357,272,75.8371754563954,21.64383425720529,48.160173495385706,5
2024-07-22,7,Sony WH-1000XM5,Sony,Headphones,396,389,272,48.368154915722236,23.62367409683542,38.571003002725114,5
2024-07-23,7,Sony WH-1000XM5,Sony,Headphones,312,380,272,63.137461719931565,16.62989588588442,54.08125375608939,5
2024-07-24,7,Sony WH-1000XM5,Sony,Headphones,335,346,272,67.25923611648402,27.463049737320176,63.63333554553931,5
2024-07-25,7,Sony WH-1000XM5,Sony,Headphones,336,376,272,60.18099964323895,12.747908793839485,64.4162895236296,5
2024-07-26,7,Sony WH-1000XM5,Sony,Headphones,387,309,272,41.46995177734509,18.143394443044937,71.83203784903793,5
2024-07-27,7,Sony WH-1000XM5,Sony,Headphones,387,408,272,82.44058511936747,20.365410654637248,68.12385098979837,5
2024-07-28,7,Sony WH-1000XM5,Sony,Headphones,312,375,272,48.26182002901576,11.620799177240762,41.16961212962012,5
2024-07-29,7,Sony WH-1000XM5,Sony,Headphones,390,323,272,52.44966004089501,29.48302034286964,49.33101992007165,5
2024-07-30,7,Sony WH-1000XM5,Sony,Headphones,383,272,272,56.10028291678162,14.92644297702872,40.88651883841889,5
2024-07-31,7,Sony WH-1000XM5,Sony,Headphones,366,379,272,66.94118853851108,16.113056157809208,53.01783589100664,5
2024-08-01,7,Sony WH-1000XM5,Sony,Headphones,363,381,272,37.8124474535864,19.231366696513437,64.11742798620126,5
2024-08-02,7,Sony WH-1000XM5,Sony,Headphones,349,327,272,55.34700836515665,12.149373591771775,48.440250519693535,5
2024-08-03,7,Sony WH-1000XM5,Sony,Headphones,393,333,272,39.14287431302903,26.703723244826865,24.39864771904283,5
2024-08-04,7,Sony WH-1000XM5,Sony,Headphones,359,337,272,77.96359759052444,27.74258223149603,62.532764877353145,5
2024-08-05,7,Sony WH-1000XM5,Sony,Headphones,385,291,272,65.86025786706671,28.637364040697502,50.97979324037703,5
2024-08-06,7,Sony WH-1000XM5,Sony,Headphones,321,356,272,67.97466740474249,11.53786543034184,76.4418498307903,5
2024-08-07,7,Sony WH-1000XM5,Sony,Headphones,301,414,272,47.51418310900235,21.03408180895702,39.80870658585664,5
