date,product_id,product_name,brand,category,price,competitor_price,cost,search_trend,review_velocity,social_buzz,historical_demand,month,day_of_week,month_sin,month_cos,dow_sin,dow_cos,price_gap,popularity,rolling_7d_sales,is_black_friday,is_new_year,is_festival_season,inventory_level,inventory_ratio,max_inventory
2024-08-18,7,Sony WH-1000XM5,Sony,Headphones,338,294,272,73.74135824150109,18.59488401361973,32.42775305043521,247,8,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,44,0.5781975322535073,264.85714285714283,0,0,0,400,0.8,500
2024-08-19,7,Sony WH-1000XM5,Sony,Headphones,386,294,272,64.58440401853298,23.861680201471547,75.76471530021209,314,8,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,92,0.7242485639894837,276.7142857142857,0,0,0,400,0.8,500
2024-08-20,7,Sony WH-1000XM5,Sony,Headphones,320,396,272,69.37402710472033,25.508602432945395,57.30525734630422,257,8,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-76,0.7044979047872479,281.2857142857143,0,0,0,397,0.794,500
2024-08-21,7,Sony WH-1000XM5,Sony,Headphones,368,310,272,67.32321555242727,20.467332810201228,52.53551832297397,291,8,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,58,0.6315727452806433,273.57142857142856,0,0,0,400,0.8,500
2024-08-22,7,Sony WH-1000XM5,Sony,Headphones,392,322,272,58.663337555779805,7.399496593404833,51.31269890913734,314,8,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,70,0.4625864128845796,284.85714285714283,0,0,0,396,0.792,500
2024-08-23,7,Sony WH-1000XM5,Sony,Headphones,324,424,272,60.72686125063701,25.30076957372875,45.15092090427099,306,8,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-100,0.6313679034526485,281.2857142857143,0,0,0,397,0.794,500
2024-08-24,7,Sony WH-1000XM5,Sony,Headphones,310,411,272,64.95595714897694,21.000485592120366,54.189107613567955,286,8,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-101,0.6323960073578152,287.85714285714283,0,0,0,400,0.8,500
2024-08-25,7,Sony WH-1000XM5,Sony,Headphones,319,291,272,47.87168389041041,24.286277163217644,74.68734399827628,340,8,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,28,0.6584115391886469,301.14285714285717,0,0,0,387,0.774,500
2024-08-26,7,Sony WH-1000XM5,Sony,Headphones,364,327,272,78.65727355968457,18.387256448866893,62.61622307909624,302,8,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,37,0.686350327964696,299.42857142857144,0,0,0,380,0.76,500
2024-08-27,7,Sony WH-1000XM5,Sony,Headphones,347,324,272,64.20934422124287,19.21126695987293,39.22824546359861,333,8,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,23,0.5666347828744966,310.2857142857143,0,0,0,394,0.788,500
2024-08-28,7,Sony WH-1000XM5,Sony,Headphones,328,407,272,63.79610056414481,15.819064427308374,47.27890947924215,296,8,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-79,0.5552117749673894,311.0,0,0,0,389,0.778,500
2024-08-29,7,Sony WH-1000XM5,Sony,Headphones,384,317,272,52.69973725153095,16.964959501443207,64.78888725631681,309,8,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,67,0.5748152057895063,310.2857142857143,0,0,0,400,0.8,500
2024-08-30,7,Sony WH-1000XM5,Sony,Headphones,339,367,272,52.893844805857704,28.46770576117776,58.06318703834855,226,8,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-28,0.670441997950254,298.85714285714283,0,0,0,387,0.774,500
2024-08-31,7,Sony WH-1000XM5,Sony,Headphones,349,386,272,44.15672422151603,27.121417071369287,52.38024985428093,340,8,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-37,0.6049818171625998,306.57142857142856,0,0,0,400,0.8,500
2024-09-01,7,Sony WH-1000XM5,Sony,Headphones,366,366,272,67.49226735246933,19.989236919043908,46.15073274027456,328,9,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0.60831363682114,304.85714285714283,0,0,0,400,0.8,500
2024-09-02,7,Sony WH-1000XM5,Sony,Headphones,303,381,272,54.36526880854334,26.820316734292167,66.15327396203938,254,9,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-78,0.6841240644632132,298.0,0,0,0,387,0.774,500
2024-09-03,7,Sony WH-1000XM5,Sony,Headphones,317,393,272,61.43286671882025,16.216098164895666,72.13181196563441,213,9,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-76,0.6242878844211409,280.85714285714283,0,0,0,390,0.78,500
2024-09-04,7,Sony WH-1000XM5,Sony,Headphones,382,317,272,48.40464449549511,18.599878835391152,37.03741881239053,272,9,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,65,0.4907296227730636,277.42857142857144,0,0,0,383,0.766,500
2024-09-05,7,Sony WH-1000XM5,Sony,Headphones,305,300,272,56.294866434061305,18.84575516048145,62.147690916791404,323,9,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,0.6000800900914339,279.42857142857144,0,0,0,374,0.748,500
2024-09-06,7,Sony WH-1000XM5,Sony,Headphones,335,294,272,61.499548875696405,16.17421939844433,49.14214167738764,223,9,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,41,0.5551668145193918,279.0,0,0,0,398,0.796,500
2024-09-07,7,Sony WH-1000XM5,Sony,Headphones,378,304,272,59.88241941606119,20.89145470562829,49.40990066108959,334,9,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,74,0.5966739267037965,278.14285714285717,0,0,0,380,0.76,500
2024-09-08,7,Sony WH-1000XM5,Sony,Headphones,329,307,272,37.01064160837282,20.399380271351127,58.160224074596194,251,9,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,22,0.5265170413707911,267.14285714285717,0,0,0,400,0.8,500
2024-09-09,7,Sony WH-1000XM5,Sony,Headphones,372,298,272,47.116485807959585,14.6474593268229,35.97375745358679,254,9,0,-1.0,-1.8369701987210297e-16,0.0,1.0,74,0.44286180886082777,267.14285714285717,0,0,0,400,0.8,500
2024-09-10,7,Sony WH-1000XM5,Sony,Headphones,315,410,272,50.65391087409769,25.98075110763063,71.96301908785381,297,9,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-95,0.6783122118362584,279.14285714285717,0,0,0,394,0.788,500
2024-09-11,7,Sony WH-1000XM5,Sony,Headphones,348,423,272,47.84062182024098,18.77090436644471,39.742096949803454,217,9,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-75,0.49829782179482135,271.2857142857143,0,0,0,375,0.75,500
2024-09-12,7,Sony WH-1000XM5,Sony,Headphones,368,351,272,66.77002397313736,25.54420709535853,62.09498028588395,293,9,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,17,0.7088071077037865,267.0,0,0,0,400,0.8,500
2024-09-13,7,Sony WH-1000XM5,Sony,Headphones,307,321,272,63.17721735012934,19.801789610525432,29.46589164945209,258,9,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-14,0.539124440454128,272.0,0,0,0,382,0.764,500
2024-09-14,7,Sony WH-1000XM5,Sony,Headphones,369,342,272,58.89200047779888,16.426918705487534,59.6094090122634,240,9,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,27,0.5786654160028611,258.57142857142856,0,0,0,400,0.8,500
2024-09-15,7,Sony WH-1000XM5,Sony,Headphones,314,380,272,56.679276440880145,20.910489562484887,47.910252187303406,235,9,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-66,0.5795527579502797,256.2857142857143,0,0,0,400,0.8,500
2024-09-16,7,Sony WH-1000XM5,Sony,Headphones,310,379,272,74.50340258759063,14.389247192567929,39.09507761424415,242,9,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-69,0.5591913151187742,254.57142857142858,0,0,0,386,0.772,500
2024-09-17,7,Sony WH-1000XM5,Sony,Headphones,335,297,272,67.51563225402171,23.9169236207712,41.29467495720903,359,9,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,38,0.6331157900954258,263.42857142857144,0,0,0,400,0.8,500
2024-09-18,7,Sony WH-1000XM5,Sony,Headphones,383,345,272,58.944750612290456,18.659837063361945,74.94563389394176,271,9,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38,0.6472142747646066,271.14285714285717,0,0,0,367,0.734,500
2024-09-19,7,Sony WH-1000XM5,Sony,Headphones,394,390,272,70.67995066553381,22.999963409828652,41.00165597249032,270,9,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,4,0.6357244046778927,267.85714285714283,0,0,0,400,0.8,500
2024-09-20,7,Sony WH-1000XM5,Sony,Headphones,320,424,272,62.48735074072205,14.484767762618269,38.18156441483232,240,9,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-104,0.5093417738335678,265.2857142857143,0,0,0,400,0.8,500
2024-09-21,7,Sony WH-1000XM5,Sony,Headphones,392,333,272,49.26941080886724,27.130995801596672,43.948464409462474,258,9,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,59,0.600232994479823,267.85714285714283,0,0,0,400,0.8,500
2024-09-22,7,Sony WH-1000XM5,Sony,Headphones,360,365,272,75.27013261225993,22.85064972758923,39.79486071350189,222,9,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-5,0.6489716098654377,266.0,0,0,0,400,0.8,500
2024-09-23,7,Sony WH-1000XM5,Sony,Headphones,372,300,272,57.48233172929631,18.80777166425219,62.61377954795654,278,9,0,-1.0,-1.8369701987210297e-16,0.0,1.0,72,0.6058483822035768,271.14285714285717,0,0,0,400,0.8,500
2024-09-24,7,Sony WH-1000XM5,Sony,Headphones,358,299,272,65.80667320344239,23.73718170269887,42.537098275606574,275,9,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,59,0.6282098046675779,259.14285714285717,0,0,0,378,0.756,500
2024-09-25,7,Sony WH-1000XM5,Sony,Headphones,308,359,272,55.72165784282127,30.01473542038143,43.39511472985714,250,9,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-51,0.6532193297646708,256.14285714285717,0,0,0,357,0.714,500
2024-09-26,7,Sony WH-1000XM5,Sony,Headphones,331,333,272,47.55818784289804,18.562200967879935,26.319609819102915,283,9,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2,0.45481359050770026,258.0,0,0,0,394,0.788,500
2024-09-27,7,Sony WH-1000XM5,Sony,Headphones,369,274,272,51.126986329638015,20.154121022137826,34.99748672826882,280,9,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,95,0.5110416157247367,263.7142857142857,0,0,0,400,0.8,500
2024-09-28,7,Sony WH-1000XM5,Sony,Headphones,397,308,272,71.24414149970889,26.064919642746855,43.78683828608701,223,9,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,89,0.6769862772845652,258.7142857142857,0,0,0,367,0.734,500
2024-09-29,7,Sony WH-1000XM5,Sony,Headphones,376,304,272,59.48286888691954,15.636194646057309,52.47435313113537,264,9,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,72,0.5517164814016573,264.7142857142857,0,0,0,371,0.742,500
2024-09-30,7,Sony WH-1000XM5,Sony,Headphones,387,364,272,58.31860353950833,20.749975449538695,48.592315756649505,250,9,0,-1.0,-1.8369701987210297e-16,0.0,1.0,23,0.5865511159233688,260.7142857142857,0,0,0,345,0.69,500
2024-10-01,7,Sony WH-1000XM5,Sony,Headphones,351,275,272,62.40477389891578,17.01786753896276,70.0434087443691,327,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,76,0.629927997218398,268.14285714285717,0,0,1,376,0.752,500
2024-10-02,7,Sony WH-1000XM5,Sony,Headphones,367,367,272,60.71243234406248,15.73159970055851,50.571468590685505,291,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0.5518801321538915,274.0,0,0,1,400,0.8,500
2024-10-03,7,Sony WH-1000XM5,Sony,Headphones,396,331,272,40.76706278887225,17.15617407266542,47.04601734083968,281,10,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,65,0.47576804390466226,273.7142857142857,0,0,1,387,0.774,500
2024-10-04,7,Sony WH-1000XM5,Sony,Headphones,344,298,272,70.41212366633522,16.89814789865696,31.6573936185448,269,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,46,0.5456021545075449,272.14285714285717,0,0,1,400,0.8,500
2024-10-05,7,Sony WH-1000XM5,Sony,Headphones,356,386,272,57.2559565441488,21.973893128447415,46.21091406263969,278,10,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-30,0.5873954996489884,280.0,0,0,1,397,0.794,500
2024-10-06,7,Sony WH-1000XM5,Sony,Headphones,362,280,272,37.1908789179216,20.077841374063016,20.316977597898557,265,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,82,0.4104928622060123,280.14285714285717,0,0,1,399,0.798,500
2024-10-07,7,Sony WH-1000XM5,Sony,Headphones,348,278,272,63.0084189231614,17.66679147427718,63.729805351600355,325,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,70,0.6198910064902186,290.85714285714283,0,0,1,400,0.8,500
2024-10-08,7,Sony WH-1000XM5,Sony,Headphones,382,295,272,66.15088984149364,25.286118708843084,25.973345823884447,282,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,87,0.5953847839260586,284.42857142857144,0,0,1,385,0.77,500
2024-10-09,7,Sony WH-1000XM5,Sony,Headphones,339,300,272,70.6249526354685,26.80651095595494,46.46374545427624,227,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,39,0.6899561564642522,275.2857142857143,0,0,1,397,0.794,500
2024-10-10,7,Sony WH-1000XM5,Sony,Headphones,356,340,272,56.88777881365221,16.532157452409855,32.81392575421923,294,10,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,16,0.49131446704136505,277.14285714285717,0,0,1,359,0.718,500
2024-10-11,7,Sony WH-1000XM5,Sony,Headphones,302,359,272,78.62529951875271,25.400605019029022,48.78924496731085,329,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-57,0.7148749831672336,285.7142857142857,0,0,1,396,0.792,500
2024-10-12,7,Sony WH-1000XM5,Sony,Headphones,337,375,272,77.4818045806926,24.78963432668119,42.45660711855002,345,10,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-38,0.6851933829452322,295.2857142857143,0,0,1,391,0.782,500
2024-10-13,7,Sony WH-1000XM5,Sony,Headphones,336,388,272,73.43546506622052,16.881419825418035,45.223747194225446,277,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-52,0.5982273001017387,297.0,0,0,1,381,0.762,500
2024-10-14,7,Sony WH-1000XM5,Sony,Headphones,347,297,272,65.16680519172647,18.84779994396572,78.26475265964766,372,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,50,0.6839394781855059,303.7142857142857,0,0,1,400,0.8,500
2024-10-15,7,Sony WH-1000XM5,Sony,Headphones,369,361,272,43.64734114010132,26.78023173315721,65.78974082971641,219,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8,0.6397609043811265,294.7142857142857,0,0,1,368,0.736,500
2024-10-16,7,Sony WH-1000XM5,Sony,Headphones,342,417,272,62.032935029895015,25.635101295105244,29.88260431688786,346,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-75,0.5941305660212961,311.7142857142857,0,0,1,400,0.8,500
2024-10-17,7,Sony WH-1000XM5,Sony,Headphones,311,429,272,57.89191675493789,31.952677385729295,48.83228327683514,261,10,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-118,0.6975912907075499,307.0,0,0,1,400,0.8,500
2024-10-18,7,Sony WH-1000XM5,Sony,Headphones,311,380,272,67.79584246163036,24.97777898317605,63.41620753902001,353,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-69,0.7112097822953419,310.42857142857144,0,0,1,336,0.672,500
2024-10-19,7,Sony WH-1000XM5,Sony,Headphones,372,290,272,75.17231025010246,11.845233933538474,28.48156432298154,263,10,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,82,0.5045862733047392,298.7142857142857,0,0,1,382,0.764,500
2024-10-20,7,Sony WH-1000XM5,Sony,Headphones,358,355,272,67.75144550611431,24.293014783122494,35.35491021117845,300,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,0.6200006604892175,302.0,0,0,1,379,0.758,500
2024-10-21,7,Sony WH-1000XM5,Sony,Headphones,314,292,272,65.48904333979428,14.999046360475178,46.25328522226072,264,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,22,0.5507064926307111,286.57142857142856,0,0,1,391,0.782,500
2024-10-22,7,Sony WH-1000XM5,Sony,Headphones,304,395,272,57.794374655910104,13.217274738567308,53.0647982598248,230,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-91,0.5225446407887879,288.14285714285717,0,0,1,395,0.79,500
2024-10-23,7,Sony WH-1000XM5,Sony,Headphones,373,289,272,54.42870111401592,16.806383397367924,43.983195407436355,337,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,84,0.517728224652052,286.85714285714283,0,0,1,399,0.798,500
2024-10-24,7,Sony WH-1000XM5,Sony,Headphones,381,278,272,50.16550236522029,21.57859711148262,67.59046365777601,216,10,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,103,0.6192193715490355,280.42857142857144,0,0,1,400,0.8,500
2024-10-25,7,Sony WH-1000XM5,Sony,Headphones,303,276,272,52.92423663358779,17.90998016996132,75.07687084571927,240,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,27,0.6160273607711221,264.2857142857143,0,0,1,400,0.8,500
2024-10-26,7,Sony WH-1000XM5,Sony,Headphones,399,276,272,59.323777919294585,21.179953823075383,41.77069039896007,330,10,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,123,0.5744067211048124,273.85714285714283,0,0,1,390,0.78,500
2024-10-27,7,Sony WH-1000XM5,Sony,Headphones,361,323,272,54.03670984277569,24.627363167107983,31.854962218783825,288,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,38,0.557985357698534,272.14285714285717,0,0,1,395,0.79,500
2024-10-28,7,Sony WH-1000XM5,Sony,Headphones,308,388,272,49.62204526981816,27.383718353941457,40.66808779465416,243,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-80,0.5943296280026498,269.14285714285717,0,0,1,380,0.76,500
2024-10-29,7,Sony WH-1000XM5,Sony,Headphones,399,314,272,62.66380200944611,19.73678138121989,56.95818809068084,227,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,85,0.6188975861220258,268.7142857142857,0,0,1,400,0.8,500
2024-10-30,7,Sony WH-1000XM5,Sony,Headphones,385,378,272,59.45874694149733,27.125132023425973,45.207116736621046,253,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7,0.6447076582101121,256.7142857142857,0,0,1,400,0.8,500
2024-10-31,7,Sony WH-1000XM5,Sony,Headphones,390,353,272,74.9185693283685,16.982671965471578,47.96071658567456,255,10,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,37,0.6133831467252135,262.2857142857143,0,0,1,398,0.796,500
2024-11-01,7,Sony WH-1000XM5,Sony,Headphones,366,411,272,86.27702394551922,18.54489263457353,40.02338943471792,336,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-45,0.6506271904319659,276.0,0,0,1,400,0.8,500
2024-11-02,7,Sony WH-1000XM5,Sony,Headphones,354,345,272,77.62829368874068,12.536049396856948,68.34669417602456,463,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,9,0.6409137512516059,295.0,0,0,1,388,0.776,500
2024-11-03,7,Sony WH-1000XM5,Sony,Headphones,348,382,272,86.31416022296506,18.55283076739447,54.172273405412454,453,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-34,0.6933017687820423,318.57142857142856,0,0,1,400,0.8,500
2024-11-04,7,Sony WH-1000XM5,Sony,Headphones,345,419,272,91.24799976977889,19.01357208495281,50.32115942606435,384,11,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-74,0.7060911982068366,338.7142857142857,0,0,1,371,0.742,500
2024-11-05,7,Sony WH-1000XM5,Sony,Headphones,315,413,272,81.17604644200793,24.268798719115573,55.249838969213506,440,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-98,0.7331416898668279,369.14285714285717,0,0,1,400,0.8,500
2024-11-06,7,Sony WH-1000XM5,Sony,Headphones,397,312,272,77.10078846974984,15.600803469495066,62.41662821557877,401,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,85,0.6516610732206864,390.2857142857143,0,0,1,397,0.794,500
2024-11-07,7,Sony WH-1000XM5,Sony,Headphones,352,422,272,71.4965290202577,18.005718014445527,38.68343585294359,338,11,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-70,0.5820936037843168,402.14285714285717,0,0,1,400,0.8,500
2024-11-08,7,Sony WH-1000XM5,Sony,Headphones,342,324,272,97.88919351179284,25.987807834271393,63.9265053582658,373,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,18,0.8432143684646827,407.42857142857144,0,0,1,400,0.8,500
2024-11-09,7,Sony WH-1000XM5,Sony,Headphones,318,409,272,85.18915042845646,23.27114753248369,58.885376117067125,407,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-91,0.7501242053898641,399.42857142857144,0,0,1,400,0.8,500
2024-11-10,7,Sony WH-1000XM5,Sony,Headphones,330,345,272,79.46297821235223,16.461340567779587,55.08434771715347,308,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-15,0.6477183616786653,378.7142857142857,0,0,1,393,0.786,500
2024-11-11,7,Sony WH-1000XM5,Sony,Headphones,313,379,272,69.29245623661498,24.830464276781605,58.40421340518431,282,11,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-66,0.7006871079298289,364.14285714285717,0,0,1,384,0.768,500
2024-11-12,7,Sony WH-1000XM5,Sony,Headphones,322,350,272,79.59841687604512,7.793789719470904,46.4686306317404,462,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-28,0.5357374565941108,367.2857142857143,0,0,1,400,0.8,500
2024-11-13,7,Sony WH-1000XM5,Sony,Headphones,328,331,272,95.6025680218457,22.184665620555062,31.886257126724857,364,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-3,0.699915699673108,362.0,0,0,1,382,0.764,500
2024-11-14,7,Sony WH-1000XM5,Sony,Headphones,365,369,272,75.55580450604549,21.27453514758532,50.92905795864144,413,11,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-4,0.6677557433759594,372.7142857142857,0,0,1,400,0.8,500
2024-11-15,7,Sony WH-1000XM5,Sony,Headphones,331,277,272,56.1872187470171,6.758963099060383,54.53839111163553,384,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,54,0.4559536793135788,374.2857142857143,0,0,1,400,0.8,500
2024-11-16,7,Sony WH-1000XM5,Sony,Headphones,325,384,272,77.50227387959617,22.642696009157007,63.143188689824946,439,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-59,0.7258656216794296,378.85714285714283,0,0,1,400,0.8,500
2024-11-17,7,Sony WH-1000XM5,Sony,Headphones,339,343,272,88.4530498055513,24.22201814978426,81.94222442211662,359,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-4,0.8418590539863977,386.14285714285717,0,0,1,399,0.798,500
2024-11-18,7,Sony WH-1000XM5,Sony,Headphones,360,272,272,56.16887818914077,18.802378415444657,49.431607523079656,392,11,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,88,0.5609941194802486,401.85714285714283,0,0,1,394,0.788,500
2024-11-19,7,Sony WH-1000XM5,Sony,Headphones,392,272,272,84.30089156171752,15.980876758786271,31.748215383778735,392,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,120,0.592256979986069,391.85714285714283,0,0,1,395,0.79,500
2024-11-20,7,Sony WH-1000XM5,Sony,Headphones,312,336,272,77.40413681160942,13.678262340191605,45.657640542560834,406,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-24,0.5833720922760361,397.85714285714283,0,0,1,400,0.8,500
2024-11-21,7,Sony WH-1000XM5,Sony,Headphones,347,407,272,74.59410186801799,20.144194547309446,51.25620174345068,389,11,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-60,0.6535869581755185,394.42857142857144,1,0,1,350,0.7,500
2024-11-22,7,Sony WH-1000XM5,Sony,Headphones,380,403,272,84.71761079770582,17.134263306891707,65.68556762079957,463,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-23,0.7072697791221391,405.7142857142857,1,0,1,400,0.8,500
2024-11-23,7,Sony WH-1000XM5,Sony,Headphones,364,363,272,76.48575275633874,27.660524645674275,56.57954218841455,320,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0.7522868840473413,388.7142857142857,1,0,1,400,0.8,500
2024-11-24,7,Sony WH-1000XM5,Sony,Headphones,364,420,272,72.2636015506187,21.117997272229527,39.58252384627923,453,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-56,0.6189819504636077,402.14285714285717,1,0,1,400,0.8,500
2024-11-25,7,Sony WH-1000XM5,Sony,Headphones,370,302,272,97.96753465426492,22.197429139978823,52.50190496796489,468,11,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,68,0.7713501449207426,413.0,1,0,1,400,0.8,500
2024-11-26,7,Sony WH-1000XM5,Sony,Headphones,364,379,272,75.9882682825261,24.29175616502695,63.13484544842355,324,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-15,0.7362751711256446,403.2857142857143,1,0,1,393,0.786,500
2024-11-27,7,Sony WH-1000XM5,Sony,Headphones,370,425,272,92.11639625649168,14.83678650938971,48.15032601400759,419,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-55,0.6612844281618867,405.14285714285717,1,0,1,400,0.8,500
